"일자(stdr_de_id)","시간(tmzon_pd_se)","행정동코드(adstrd_code_se)","집계구코드(oa_cd)","생활인구합계(tot_lvpop_co)","남자0~9세(male_f0t9_lvpop_co)","남자10~14세(male_f10t14_lvpop_co)","남자15~19세(male_f15t19_lvpop_co)","남자20~24세(male_f20t24_lvpop_co)","남자25~29세(male_f25t29_lvpop_co)","남자30~34세(male_f30t34_lvpop_co)","남자35~39세(male_f35t39_lvpop_co)","남자40~44세(male_f40t44_lvpop_co)","남자45~49세(male_f45t49_lvpop_co)","남자50~54세(male_f50t54_lvpop_co)","남자55~59세(male_f55t59_lvpop_co)","남자60~64세(male_f60t64_lvpop_co)","남자65~69세(male_f65t69_lvpop_co)","남자70~74세(male_f70t74_lvpop_co)","남자75~79세(male_f75t79_lvpop_co)","남자80세이상(male_above_80_lvpop_co)","여자0~9세(female_f0t9_lvpop_co)","여자10~14세(female_f10t14_lvpop_co)","여자15~19세(female_f15t19_lvpop_co)","여자20~24세(female_f20t24_lvpop_co)","여자25~29세(female_f25t29_lvpop_co)","여자30~34세(female_f30t34_lvpop_co)","여자35~39세(female_f35t39_lvpop_co)","여자40~44세(female_f40t44_lvpop_co)","여자45~49세(female_f45t49_lvpop_co)","여자50~54세(female_f50t54_lvpop_co)","여자55~59세(female_f55t59_lvpop_co)","여자60~64세(female_f60t64_lvpop_co)","여자65~69세(female_f65t69_lvpop_co)","여자70~74세(female_f70t74_lvpop_co)","여자75~79세(female_f75t79_lvpop_co)","여자80세이상(female_above_80_lvpop_co)","등록일자(ldadng_dt)"
"20190803","11","11440700","1110057020201",244.4719,5.8032,7.4952,3.6035,16.7139,0.4548,40.8133,14.4159,30.5613,28.7833,0.0064,0.0253,2.1184,0.1518,0.3345,5.0227,6.9397,6.7248,0.2986,14.9314,3.5322,20.133,17.9254,36.7404,11.013,23.147,2.7982,11.6651,3.402,2.7065,8.6721,71.2184,11.0013,"2021-08-17 16:06:44"
"20190701","21","11290575","1112071030215",375.3247,20.3558,3.5864,1.1576,6.9186,0.0061,2.8429,4.857,25.7189,24.3903,21.7453,0.0247,0,12.1978,6.2318,6.0338,4.0878,3.7788,8.3,7.3227,4.258,2.5105,8.1298,63.7815,21.8349,49.6706,0.3869,18.0716,40.8523,0,17.1491,6.4606,8.155,"2021-08-17 16:06:44"
"20171230","19","11290780","1123051020007",198.3239,8.7039,8.8684,4.5068,25.5838,22.1287,7.1426,59.1121,37.5962,25.8133,30.9378,2.4492,36.226,1.8296,0.8921,7.3952,4.8502,23.8565,0.9163,15.4615,2.8521,4.9581,4.7105,7.6486,15.539,2.4026,13.5945,11.6251,54.1682,0.9492,0.607,3.2988,6.0268,"2021-08-17 16:06:44"
"20210128","05","11380530","1111072030103",111.977,6.9995,4.9256,0.9667,3.5485,11.892,44.8818,63.3795,31.6266,17.5195,28.5014,13.7216,11.6607,1.2534,11.3872,12.2288,21.2558,7.2227,1.1644,2.4831,3.9937,0,23.1769,29.1982,4.894,33.8285,3.4863,14.7229,7.4641,4.951,20.1821,0,11.218,"2021-08-17 16:06:44"
"20190901","01","11470680","1107062030006",992.1093,95.0869,21.0649,6.1801,9.075,19.7246,3.4777,58.2144,8.5485,4.9377,53.7497,15.9166,3.6071,9.5937,3.3757,2.958,8.6349,7.079,14.5221,3.3652,5.0562,30.8058,10.2299,31.2489,22.8665,11.2079,24.601,1.2897,5.4762,4.035,17.1795,5.9067,6.608,"2021-08-17 16:06:44"
"20180610","05","11470540","1111061020205",10.4513,8.4505,6.3891,2.351,11.9426,16.0048,8.4561,12.5685,5.0443,117.5159,32.3544,28.2887,15.1746,0.3717,5.2773,4.0421,0.2352,9.4941,3.9732,7.2369,62.8421,12.3265,0.805,7.5225,109.9052,4.8388,0.4273,18.2128,6.736,7.8395,46.6376,15.3242,1.3231,"2021-08-17 16:06:44"
"20190614","17","11140645","1101069010402",568.9805,35.9669,19.8357,138.8734,48.5562,8.6037,31.5406,12.2474,32.6382,4.2362,2.11,13.5905,71.0879,1.2636,10.6678,6.4621,0.5407,1.3155,18.851,24.6561,8.6025,28.0084,5.7662,138.9835,28.5994,8.6045,37.5591,10.2461,3.9277,11.7079,1.3442,0.2532,5.1075,"2021-08-17 16:06:44"
"20210505","02","11380530","1105062030101",738.6443,6.8843,30.8466,0,73.3804,0,5.8271,2.9378,6.1611,20.0974,26.3805,11.9408,8.0694,10.9856,3.2864,10.9802,10.1123,3.1313,10.3093,9.5897,16.6912,1.7553,3.9941,0.3698,7.6659,6.128,10.3787,201.8845,1.5624,14.3055,1.035,7.7386,5.7543,"2021-08-17 16:06:44"
"20210626","23","11710646","1115051010410",337.8903,0.1272,0.7218,0.0001,9.5316,17.3793,36.2673,13.0214,2.1406,8.4285,5.0085,14.7376,1.6106,8.3499,6.5886,0.2476,9.7952,0.7969,7.8259,5.4882,31.3724,33.8117,9.8098,3.6138,19.1173,7.5324,8.3613,44.3772,15.3022,4.8285,10.7504,7.4991,0.9465,"2021-08-17 16:06:44"
"20170621","19","11320511","1113076050005",430.1536,22.5162,2.0129,18.6464,4.801,14.13,0.2827,76.3277,80.9846,26.9884,21.1285,9.5656,9.6453,38.7181,3.4303,1.7283,6.6514,5.3227,11.7349,7.8782,17.1662,78.7433,13.1347,9.9766,0,15.0102,0.8643,4.8295,2.8819,19.1559,1.25,20.2771,0.1498,"2021-08-17 16:06:44"
"20171126","19","11680600","1123079020003",484.9928,1.2726,4.8871,2.0394,1.4007,10.1322,3.5494,53.7063,11.9013,41.531,22.7127,0.7821,0,7.4682,0.6407,11.8991,2.8096,28.9606,5.4785,11.4524,0.0294,3.686,9.4752,11.7599,5.0649,12.8075,5.8769,42.9117,5.5809,11.1789,69.9672,9.9417,17.5062,"2021-08-17 16:06:44"
"20201105","15","11680650","1114069010004",167.7587,1.3376,27.7891,1.4345,11.0638,27.8483,10.0396,10.9414,39.4708,1.5596,4.3281,29.235,7.0266,12.7486,1.5272,1.7786,0.8285,5.8789,4.0872,0.0203,9.3769,8.3249,13.6762,21.0217,8.1559,32.7241,4.3095,10.6623,11.6036,7.231,24.3459,0.007,10.1181,"2021-08-17 16:06:44"
"20181104","19","11440565","1106082060001",813.2788,67.0381,2.2362,33.3164,0,4.1682,20.5197,25.3098,54.8781,15.2278,33.9931,1.8617,34.8146,15.2243,0.4879,1.8574,5.3048,359.275,49.4371,7.8875,10.0034,14.7124,17.4649,1.9348,43.7483,14.8207,29.1316,14.6003,23.3797,33.1403,7.5078,4.5008,4.1949,"2021-08-17 16:06:44"
"20210901","09","11560660","1125070010101",465.0303,8.0546,0.0053,4.9367,6.3163,6.3712,18.8041,28.4395,17.7278,36.8358,18.2575,24.9867,0.0212,6.978,0.0349,0.033,4.8482,0,2.2917,9.8764,3.665,1.1547,5.2981,0.8826,23.3285,46.8014,18.5281,30.1606,0.1003,0.439,15.7847,2.3619,3.4504,"2021-08-17 16:06:44"
"20200516","21","11560630","1116057010018",261.9145,12.5741,4.0528,1.6411,12.8147,16.8874,0.9797,72.9395,24.8893,12.4601,0.3476,11.5812,7.1094,21.5256,9.1678,1.1771,2.5406,3.9149,2.4167,2.2534,30.525,8.3384,3.6196,5.242,0.5094,25.5249,23.2043,0.8699,7.2797,1.3195,5.9232,34.1947,3.1079,"2021-08-17 16:06:44"
"20181028","01","11710562","1125066020018",43.0977,13.338,3.5385,22.4018,1.3848,3.5687,1.7419,37.8747,2.5601,2.8078,11.1982,4.9664,10.203,13.7803,7.6235,11.7226,3.2619,2.3791,19.5037,3.1333,8.6549,34.9133,5.694,26.1393,0.8364,19.8266,84.1841,24.5436,23.8309,2.3237,2.0766,2.4067,4.5627,"2021-08-17 16:06:44"
"20210211","01","11140540","1117052010001",713.5206,17.4593,1.5707,6.6565,20.7641,19.7498,4.1477,3.0895,0.3293,38.1194,25.0308,19.1831,12.4691,3.8717,7.5912,0.5966,3.6714,10.2464,0.4335,10.046,19.1898,28.1382,0.0415,274.0901,1.0414,50.367,12.7742,22.3358,8.2461,16.1704,22.952,16.9143,0.0814,"2021-08-17 16:06:44"
"20210805","07","11230660","1124052030005",289.6446,11.7881,2.973,12.9292,1.3035,79.8677,2.7706,2.434,24.9615,5.6555,3.4977,1.1643,2.1305,0.1398,2.1816,3.7579,6.1864,20.9299,1.8371,6.1787,15.1332,47.2765,9.3591,6.8406,0.0136,32.203,27.1618,20.7653,13.619,12.5005,2.9127,40.3404,19.8442,"2021-08-17 16:06:44"
"20210707","09","11260565","1108085050005",87.3912,9.0163,0.0243,23.047,50.3583,4.583,39.4039,0,14.8582,15.4194,27.8267,0.4908,2.4743,0.8619,3.2896,5.9429,2.6001,7.339,0.0021,15.8328,14.9357,41.6922,45.8888,20.6438,62.0058,4.3269,55.9688,1.5594,9.0207,2.8627,10.5807,27.7445,0.776,"2021-08-17 16:06:44"
"20171130","17","11380632","1117069010007",334.999,14.3776,3.3871,0.5436,32.0729,10.0568,5.8718,14.235,23.942,20.4263,25.2601,2.9507,18.3237,19.0769,1.8786,1.4762,2.3376,34.0127,21.5627,2.6953,19.1701,15.8574,7.4887,0.5686,8.5547,55.3363,0.2586,8.7201,14.748,8.4647,27.3944,0.017,0.0757,"2021-08-17 16:06:44"
"20190125","12","11140550","1124081022103",213.0511,79.3503,1.6301,4.5982,20.3164,13.858,47.8254,11.0807,24.667,12.8559,18.708,12.2764,10.5765,9.8317,2.2239,1.9409,1.9706,22.3913,1.7364,9.637,20.8933,5.722,98.4398,21.488,0.4419,14.7849,6.6365,20.4793,12.2401,14.2047,30.2717,16.5977,13.3576,"2021-08-17 16:06:44"
"20210923","22","11320670","1106081090001",316.5783,5.2663,0,0.3159,7.7845,4.6706,9.5525,10.514,15.9597,4.7668,2.2826,8.8414,6.5866,1.0952,0,10.7638,6.5745,12.9902,3.8402,3.3703,5.4715,0.4515,80.1254,21.1296,6.2147,26.2087,790.2663,3.1148,1.2729,15.4518,1.0045,7.2367,11.0437,"2021-08-17 16:06:44"
"20190502","11","11200570","1125074020011",426.9127,0.9553,5.5006,19.0661,4.9435,0.0548,11.8487,0.7136,2.7762,19.3407,4.3566,21.1822,22.1827,9.1946,27.2488,17.4728,8.5617,105.1366,6.5325,7.3789,82.3667,4.0218,0,65.1321,11.5544,32.5547,46.8698,39.5762,36.3441,0.1977,42.2363,17.5115,1.0943,"2021-08-17 16:06:44"
"20210301","19","11290810","1115070010204",747.5313,28.5392,2.1916,8.2463,18.9006,0.1926,21.9888,8.9099,12.6121,23.686,28.852,7.3461,9.6908,18.0173,0,7.5314,5.6439,17.1737,9.3149,4.7498,14.3745,14.8171,59.3475,60.2492,26.0418,33.049,70.2555,30.0326,0.3474,4.5455,16.3069,23.0056,5.4706,"2021-08-17 16:06:44"
"20180531","01","11380625","1104065040005",344.8157,31.2118,15.5532,11.425,16.5123,2.5153,0.7366,28.8883,15.0016,13.5416,14.3847,10.8863,22.3971,0.8538,0,2.2015,2.6796,10.8185,7.756,0.0169,19.053,7.2481,35.3913,24.5638,41.2412,8.7283,1.3489,6.3044,23.1557,2.4296,2.0121,16.3168,1.4369,"2021-08-17 16:06:44"
"20180719","07","11200570","1123059021801",374.316,10.9022,1.9194,9.7402,0.0169,8.5896,5.5116,34.5989,8.85,11.6851,10.7177,26.4393,12.5076,7.7905,0.7103,9.6752,3.8438,25.5745,4.053,1.1157,9.2964,36.526,2.1966,17.0453,11.0868,80.7516,20.2115,2.4514,32.7542,21.1904,3.9028,5.2212,4.3227,"2021-08-17 16:06:44"
"20190904","06","11560670","1108071040116",284.8253,76.3448,8.9928,2.1344,37.9065,0.7279,17.5709,15.0721,13.5612,0.9875,17.7437,7.0693,38.3673,1.1839,3.2423,15.5366,0.4637,5.3978,0.6587,5.233,3.8837,29.0706,61.2085,24.493,31.1961,8.2454,20.1397,44.8008,2.8329,3.6624,16.9727,93.4241,33.754,"2021-08-17 16:06:44"
"20190709","19","11710646","1110057030101",581.9769,0,2.2271,8.1459,17.277,13.3276,24.3639,16.9901,41.8172,5.0048,3.158,17.1707,19.1919,1.7779,8.165,54.8975,0.1243,56.1836,7.5291,1.6921,6.5561,49.7783,3.0779,7.0171,77.8787,28.3117,34.3461,42.3342,5.2418,1.3143,7.3434,8.6684,0.7861,"2021-08-17 16:06:44"
"20211014","10","11215847","1125065020001",635.4962,1.5913,3.8215,3.8885,15.0706,23.722,38.7037,36.4617,4.9014,31.4361,21.653,9.2453,0.1694,5.7167,3.6174,9.4454,2.8907,10.8552,9.9666,12.3981,0.7985,9.0731,10.828,8.2671,16.3752,16.4996,19.0171,23.5061,5.168,28.0896,9.1223,5.5724,1.5657,"2021-08-17 16:06:44"
"20200821","23","11200670","1114074030505",372.7706,48.9631,0.3956,24.4957,2.6243,20.3189,0.8394,2.6687,8.2301,4.0051,12.0735,14.7631,13.7934,20.4114,11.2686,8.5317,0.042,1.69,1.2408,6.7744,3.9992,0.3105,23.2111,78.7954,35.7121,25.4048,6.7611,9.0506,7.0572,16.6923,1.611,6.8022,26.2195,"2021-08-17 16:06:44"
"20200829","22","11320710","1115060041402",35.7696,8.4293,4.3423,12.4398,38.8704,15.9338,31.8191,9.1673,2.8969,23.677,7.6037,15.5432,2.8313,8.591,21.6156,2.42,2.8845,9.4664,0.5826,16.5075,9.9732,10.4013,56.6819,2.8094,18.1963,31.3856,1.5333,45.8744,7.2793,11.3001,4.3142,32.3077,12.2653,"2021-08-17 16:06:44"
"20180107","11","11380552","1120067010004",915.2379,0.636,6.6787,22.5191,6.0493,12.2398,4.0117,4.5104,3.5788,49.0493,15.8399,16.6047,15.6959,0.9503,2.7712,30.4185,1.4702,31.6168,0,0.2597,56.0082,12.1031,38.8105,0.6697,10.0743,9.7856,9.7835,1.9836,0.9334,106.9239,0.8101,8.2306,9.4551,"2021-08-17 16:06:44"
"20210601","05","11290650","1111079050001",559.6728,176.723,2.7959,32.6038,1.0464,1.373,9.5416,1.602,0.1994,6.4476,47.8588,2.7666,0.1573,15.6951,5.6958,8.0877,0.9258,8.8668,1.3257,9.2969,23.2355,35.4578,38.2928,12.0756,5.8098,0.992,2.3352,11.0442,6.2279,4.4435,14.8809,7.0734,3.7538,"2021-08-17 16:06:44"
"20191023","02","11500603","1106071020601",845.5827,0,28.1742,14.3225,5.4149,7.9143,13.9028,16.2883,10.4119,1.102,9.455,30.6557,16.9064,5.5388,7.8001,21.3525,19.5556,27.9021,6.0045,0.3602,2.7601,6.1138,0.3892,2.5954,18.7409,18.6802,9.1463,22.4075,0,4.0016,27.1668,3.5394,18.9933,"2021-08-17 16:06:44"
"20180513","03","11410640","1111056040202",3.8226,9.7425,15.7471,37.2141,8.2143,0.3174,3.4194,6.2341,67.422,17.9636,4.7988,12.1372,0,0.5808,1.5409,6.6883,0.1861,0,1.2436,27.5425,13.0792,39.371,0.0825,22.1954,35.342,29.3052,11.3381,10.3629,3.016,8.2813,4.4442,2.8118,0.4696,"2021-08-17 16:06:44"
"20210513","06","11710570","1107062030003",55.9819,6.1284,3.8548,25.5434,5.3824,9.0488,21.0624,17.2503,5.1046,0,4.2676,33.1228,24.4841,12.4931,5.6395,4.4628,3.5994,69.3139,1.8884,0.2054,0.0335,37.4131,31.7959,13.9645,3.5569,8.928,23.0784,4.8438,13.6303,5.5735,3.5715,7.1417,14.0303,"2021-08-17 16:06:44"
"20171227","09","11410710","1120069020001",141.0971,53.236,17.7573,14.5263,14.1365,8.3862,14.7278,68.5803,10.6904,25.6932,0.2931,23.5772,26.2027,19.9592,8.246,4.961,3.5524,7.9926,4.5424,8.6279,3.3373,33.3783,17.4003,11.1671,12.585,19.8122,4.3057,0,2.7248,8.9398,43.8129,8.127,4.7722,"2021-08-17 16:06:44"
"20201017","06","11305535","1105067030601",14.2127,10.8843,5.4574,23.4488,2.3307,22.6022,12.9661,16.1264,8.2384,75.4099,100.7115,70.566,57.406,7.1268,2.2139,4.8806,0.7901,11.6718,18.8844,43.033,11.9902,19.0224,3.6217,8.9432,19.2421,5.197,40.4108,37.8528,30.0122,9.2264,15.1459,6.6736,4.5823,"2021-08-17 16:06:44"
"20210603","01","11230750","1118055010002",313.794,56.4437,1.8188,2.7172,0,2.7643,2.5147,2.5694,27.1048,103.4006,4.3027,11.7844,7.2937,0.6753,5.8856,7.8751,4.1364,4.3155,1.6314,11.4074,53.3371,4.5277,7.2035,0.5521,32.9678,14.5478,10.7995,8.0478,9.9345,8.0755,29.0133,30.1986,7.2451,"2021-08-17 16:06:44"
"20201217","08","11260565","1105054030012",15.0416,29.7648,1.7354,2.996,13.5632,39.6607,32.5313,0,13.1156,15.3324,1.1166,17.9696,26.2917,16.0459,10.2582,25.0413,5.6192,8.1154,27.2355,1.9772,8.6041,2.4275,9.0356,33.2181,3.5546,8.5155,76.8101,28.6217,17.6489,4.1058,22.0045,6.3373,2.6875,"2021-08-17 16:06:44"
"20190702","06","11710642","1119063030007",163.2078,7.5433,17.2257,3.4317,13.9817,102.8592,38.1468,21.6125,12.8927,36.7697,18.7345,12.69,6.3555,9.6589,1.3987,0.3442,4.4849,7.7485,0.8928,9.0556,38.1646,7.5544,14.3374,2.6412,24.8947,40.6176,1.974,63.8842,13.6615,31.6844,38.1155,12.4246,6.999,"2021-08-17 16:06:44"
"20201202","02","11380631","1123079070118",665.6008,5.1266,32.334,2.8199,21.3089,28.9267,4.3678,10.3289,41.6837,12.8781,17.8431,13.7302,20.9891,3.8497,0.3253,0.2191,8.9054,39.7918,0.7468,7.7196,7.4413,4.4536,89.7045,38.3815,19.7398,25.0633,23.7036,6.091,5.0872,13.0549,6.8901,11.2167,25.2945,"2021-08-17 16:06:44"
"20170425","13","11530520","1105057010006",254.7031,13.2694,3.2937,1.3245,95.2466,0,1.6417,21.5988,26.9045,11.5022,15.628,22.4067,12.2275,4.3948,0,1.0616,65.4231,69.6017,0.6218,2.8133,2.0462,22.7561,12.7385,20.5385,5.9801,13.2209,13.0815,2.3749,105.7882,9.0401,0,37.7823,8.8353,"2021-08-17 16:06:44"
"20171226","01","11305606","1116051011503",188.2323,0,6.9758,15.1129,19.0239,8.2469,25.4365,3.6446,12.5434,3.7065,6.65,1.3243,12.9172,1.909,4.049,7.756,1.5401,0,0.4931,8.7363,38.8084,14.6301,33.5964,148.0008,13.1037,5.6396,3.1129,7.7276,242.6729,17.8672,2.272,21.0246,7.5206,"2021-08-17 16:06:44"
"20210115","11","11230750","1106081060001",487.87,2.0035,6.2764,16.8555,20.4639,3.9644,1.4594,0.9117,5.5307,0.0382,12.0418,50.0817,12.823,6.6473,4.1884,3.6261,2.0837,10.3832,14.5432,13.5265,64.4559,5.0292,4.759,2.8309,0.8676,50.5962,8.583,23.1852,0.0453,12.5471,25.3447,0.5308,0.0718,"2021-08-17 16:06:44"
"20190731","22","11305620","1104057010110",148.633,16.7262,8.3202,4.2323,14.9326,11.3088,3.735,20.0054,8.5819,13.5579,11.9054,3.8555,194.241,0.7125,3.8691,0.3994,14.2251,11.8131,8.9802,8.5525,10.4139,3.5269,5.1762,7.5252,4.4168,11.2792,24.9255,7.9457,21.4084,22.8604,9.2247,13.0225,12.5815,"2021-08-17 16:06:44"
"20180407","03","11470550","1111076060503",143.6138,53.3476,1.8159,1.6953,7.2125,4.9592,39.4458,15.4133,15.1422,0.8292,0.0009,25.0742,5.1755,11.4944,10.7725,16.5485,9.5201,17.0458,13.278,14.2521,19.6441,39.5779,2.5036,19.4284,44.3382,14.24,45.9058,54.1637,19.8594,35.2909,11.343,17.0189,23.1164,"2021-08-17 16:06:44"
"20200302","23","11500520","1107072050010",11.0895,17.7965,5.3107,24.1781,16.8391,0.8775,15.9017,1.7559,28.9885,11.5823,13.7352,12.7934,34.8244,40.6997,3.6624,6.9435,3.8073,2.9783,0.5526,11.3684,20.7731,19.7763,38.9792,27.7642,21.1998,21.6666,9.78,8.8995,26.2805,18.3753,7.4875,55.6111,6.5917,"2021-08-17 16:06:44"
"20201206","22","11320521","1120072040009",389.36,20.9415,7.5815,4.3014,5.8038,41.4671,3.2916,8.3892,37.6068,50.6635,21.0742,13.747,2.0579,17.6424,5.1803,11.1264,1.1326,0.3935,5.1866,13.4749,17.1653,17.7558,20.0725,11.9533,10.2033,10.2304,5.275,0,19.3836,33.2739,12.347,10.5356,16.3851,"2021-08-17 16:06:44"
"20200123","12","11470580","1120056020001",576.6698,7.6172,0.8965,35.5885,13.6425,48.8765,0.0129,18.4581,3.0264,49.4579,32.6262,89.4345,8.5343,7.7181,15.5113,11.0885,4.8927,15.8661,0,1.2994,4.3202,63.2257,9.0934,31.6028,14.2354,34.2033,32.8592,14.9257,14.1101,13.9925,10.3594,4.1893,6.9552,"2021-08-17 16:06:44"
"20210423","14","11290760","1123067010311",198.3929,20.5672,0.603,4.688,12.3822,8.1231,29.7901,14.145,17.2552,25.9408,13.9863,19.4296,5.747,9.2581,14.3766,6.4775,33.5994,10.3557,2.1006,12.6327,12.1648,8.328,9.1597,21.0091,7.5943,13.2695,17.3197,10.8622,35.567,1.0015,6.1797,15.9178,1.6421,"2021-08-17 16:06:44"
"20181228","11","11230545","1121080010027",5177.5209,0.0385,5.392,8.0849,0.2271,13.5296,1.1309,3.2467,0.4658,4.3421,19.7659,20.8165,37.5305,1.6349,20.9415,9.4716,0.6862,21.1654,9.4912,6.5926,3.4672,22.5239,24.2458,15.1515,0,0.9412,8.8398,1.0344,20.9504,30.7662,1.8254,3.4691,4.1213,"2021-08-17 16:06:44"
"20200209","17","11620735","1104056020002",675.588,0.0523,18.1387,12.1132,173.622,19.1743,0,7.2783,11.3293,28.2156,20.7117,12.218,9.5108,15.3873,0.8609,9.637,33.2208,5.1179,0.6791,11.6638,39.3862,12.9181,31.6246,15.5491,79.1045,19.2609,30.662,0.9558,1.5979,24.712,14.2829,6.951,0,"2021-08-17 16:06:44"
"20201227","17","11380690","1107057010003",441.7271,1.3714,6.9202,0.2577,23.6759,38.1668,10.941,12.7914,25.9465,4.1364,11.3852,53.8663,7.4528,6.8577,4.2193,0.9662,24.9582,1.1293,0.0753,18.9753,60.8076,7.3058,9.3387,4.4281,23.3662,20.9119,6.5466,10.0004,8.4466,106.9586,28.4178,9.1615,24.6219,"2021-08-17 16:06:44"
"20190203","01","11200615","1106081100008",14.6414,26.2868,33.2233,2.1728,17.4109,24.7043,51.315,33.9843,40.9063,12.9157,17.6601,21.6302,13.372,0.4487,0,15.4804,3.5072,0.6055,7.5155,13.2939,7.6046,104.5727,3.0941,5.9938,9.2135,4.1494,3.9355,17.2855,1.6151,3.7339,14.3762,15.3774,61.9034,"2021-08-17 16:06:44"
"20210407","20","11380570","1109072040101",402.292,0.1323,2.1691,2.7395,29.0469,0.0212,14.6543,82.5425,4.7072,46.4264,20.3943,31.8534,15.2847,19.0372,12.4118,4.0323,2.4439,2.5909,0.9194,9.2879,3.1834,12.174,15.7819,44.919,4.4257,50.119,11.1725,5.0084,20.5118,6.7038,18.8861,46.6821,25.7291,"2021-08-17 16:06:44"
"20190320","05","11620565","1123076030001",204.3765,0,1.5842,18.4485,11.182,16.9517,36.8154,48.0238,4.9961,77.1619,6.0359,7.5667,3.8784,0.2918,6.9618,12.5685,1.7054,8.0086,9.0325,8.0673,75.1606,11.1413,2.432,30.1671,4.9167,95.6159,21.559,16.841,5.8173,21.7507,83.4105,23.9381,5.7126,"2021-08-17 16:06:44"
"20191021","19","11740580","1114072020008",931.4188,3.7149,15.5063,6.9989,25.1558,6.5901,37.8449,4.8687,10.1749,8.2474,14.8742,142.946,3.8769,7.4605,2.6375,0.7535,10.491,11.5525,14.7059,19.4801,25.8293,19.6946,31.5413,29.9451,1.3371,20.0943,27.9094,0.7428,4.8798,12.6575,1.5151,29.8884,8.7437,"2021-08-17 16:06:44"
"20200112","05","11680700","1116053010004",51.7862,13.6369,8.1943,21.5752,35.5513,13.3385,29.879,506.9846,68.6266,9.4239,0.2897,16.7972,0,9.9154,2.7661,3.6073,5.144,15.9301,0,13.9783,39.7243,9.396,2.8725,38.4885,14.2229,21.0152,16.2417,7.584,19.6634,16.8844,47.3573,5.9173,4.7333,"2021-08-17 16:06:44"
"20210429","13","11290620","1116070050202",183.5473,46.6583,12.554,17.9046,8.9987,8.0653,65.9628,0,28.1598,30.4873,36.7212,11.1051,0.5233,7.9779,14.6884,2.3604,0.4765,10.7232,5.3275,24.2769,1.6653,23.4852,0,1.5494,10.4496,7.162,13.0099,1.7077,8.8266,3.5803,18.924,15.6032,4.2534,"2021-08-17 16:06:44"
"20170922","14","11680610","1113065010107",35.2127,36.1917,7.2094,3.5339,28.0987,26.5829,31.9625,16.8289,16.8265,10.1165,1.741,11.994,5.489,22.0755,2.941,6.871,2.0454,14.8892,1.7012,7.251,27.2488,1.9811,5.1822,48.7777,12.2025,20.4802,16.2069,165.727,21.4847,4.1987,5.9906,11.8834,13.2573,"2021-08-17 16:06:44"
"20210811","13","11710620","1118060020002",314.4811,3.0245,0.3006,33.9507,0.9477,1.6615,1.3391,1.1039,8.811,3.8659,5.8209,34.6819,36.6541,9.0579,3.806,12.5607,2.4744,2.0763,1.0349,0.4487,36.7248,17.1622,8.0835,39.3974,31.1278,23.8243,53.128,28.2308,2.6311,8.2844,6.4258,20.6555,8.2325,"2021-08-17 16:06:44"
"20190424","03","11440730","1111058030203",52.5467,7.7416,1.9931,10.2116,9.6334,15.7549,5.5915,9.3987,11.138,197.7212,15.5048,31.8721,27.5067,11.7203,6.8856,20.6684,19.5893,19.0145,7.3502,23.2076,25.3152,4.0979,3.8687,19.1093,36.6252,14.2205,11.9278,61.331,9.8302,6.7723,9.342,10.4318,19.491,"2021-08-17 16:06:44"
"20170905","13","11470620","1103063020005",44.6162,2.6021,16.7371,8.708,2.3017,23.9436,11.5419,1.2861,12.9582,4.0189,14.355,7.0829,23.9703,9.3615,6.9232,8.1785,0.1266,5.438,0.3267,15.6566,13.3081,341.4792,11.6392,142.9441,54.6339,14.7163,12.1503,7.5133,40.9401,33.6687,9.2146,8.0208,48.283,"2021-08-17 16:06:44"
"20200114","11","11680690","1112056020006",438.5451,60.1656,12.0801,6.2963,31.1897,12.0816,41.9814,0.6111,2.8895,12.3995,0,41.561,6.697,0.4147,1.4904,3.4455,14.5209,37.1718,3.635,4.9449,0.4334,10.6185,10.388,20.0934,16.4279,19.4842,70.7004,41.4152,72.9912,14.1213,21.5191,1.7067,18.4181,"2021-08-17 16:06:44"
"20170415","21","11215840","1112056010027",306.7994,34.9973,10.27,8.4257,6.4977,10.9895,3.9768,7.5756,0,13.8659,34.0566,16.8481,7.1826,10.5835,0.0331,3.1048,3.3153,2.2694,3.3604,16.7616,44.1383,9.2966,13.279,1.4367,40.1813,0.6679,3.0731,2.0188,13.9413,7.7903,13.9534,5.9549,8.9535,"2021-08-17 16:06:44"
"20200301","09","11500630","1123058010501",256.3735,11.3275,0.4663,11.8596,2.7131,23.1067,6.2487,7.816,14.4848,10.5763,16.5119,3.6556,32.0198,5.5903,6.0289,2.9781,5.9155,12.5678,9.7379,37.317,21.7536,0.1681,0.2812,33.0131,130.6132,17.2771,40.7687,4.7145,9.2359,1.6307,10.4063,8.2303,0.0869,"2021-08-17 16:06:44"
"20200112","00","11305534","1116074030404",1160.3397,18.8974,1.3862,15.5971,22.7036,15.8658,2.0374,20.2459,114.2976,14.8194,22.7153,5.1443,24.0704,2.4233,5.1511,7.011,0.0015,0,7.5536,0.9429,78.9435,56.9705,11.5143,31.0086,18.2624,20.0088,6.5824,58.3617,4.2726,15.9158,11.4753,6.5915,43.3072,"2021-08-17 16:06:44"
